"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-11-25","0.12","71","76","64"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-11-26","0.00","73","82","64"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-11-27","0.01","68","82","64"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-11-28","0.24","65","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-11-29","0.16","67","74","60"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-11-30","0.00","70","81","63"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-12-01","0.16","67","81","63"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-12-02","0.03","68","72","62"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-12-03","0.04","71","76","67"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-12-04","0.35","73",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-12-05","0.28","65","80","62"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-12-06","0.08","69","77","62"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-12-07","0.43","64","77","61"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-12-08","0.02","68",,"63"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-12-09","0.04","70","74","64"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-12-10","0.00","71","75","68"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-12-11","1.14","69","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-12-12","0.01","69","76","66"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-12-13","0.24","70","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-12-14","0.04","74","89",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-12-15","0.20","73","89","67"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-12-16","0.02","72","80","69"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-12-17","0.00","69","78","64"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-12-18","0.20","66","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-12-19","0.24","71","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-12-20","0.00","72","80",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-12-21",,"73","81",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-12-22",,"74","81",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-12-23",,"74","81","68"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-12-24",,"74","81","71"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-12-25","0.01","75","81",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-12-26","0.00","77","85","70"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-12-27",,"75","85","71"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-12-28","0.67","76","85","70"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-12-29","0.02","73","85","69"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-12-30","0.01","74","82","67"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2013-12-31","0.00","73","82",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-01-01",,"73","82",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-01-02",,"76","85",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-01-03",,"75","85",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-01-04",,"74","82","66"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-01-05",,"75","82",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-01-06",,"77","84",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-01-07",,"78","85","74"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-01-08","0.16","77","85","72"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-01-09","0.02","76","83","71"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-01-10","0.08","75","83",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-01-11","0.12","74","83","69"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-01-12","0.00","79","89","70"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-01-13","0.35","72","89","66"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-01-14","0.59","70","77","65"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-01-15","0.00","75","82","69"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-01-16",,"75","83","67"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-01-17",,"76","83",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-01-18",,"75","83",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-01-19","0.02","75","82",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-01-20","0.00","76","82",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-01-21",,"76","83",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-01-22",,"75","83",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-01-23",,"80","87","73"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-01-24",,"80","88","73"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-01-25","0.28","74","88",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-01-26","0.04","75","82","68"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-01-27","0.01","77","87",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-01-28","0.01","78","87","73"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-01-29","0.00","79","85","74"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-01-30","0.01","73","85","71"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-01-31","0.75","73","78","70"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-02-01","0.01","75","80",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-02-02","0.00","75","80","73"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-02-03","0.04","73","78","69"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-02-04","0.03","75","80",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-02-05","0.00","76",,"72"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-02-06","0.12","76","84",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-02-07","0.03","76","83","69"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-02-08","0.00","76","85","69"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-02-09",,"77","85",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-02-10","0.03","78","84","73"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-02-11","0.00","78",,"69"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-02-12",,"77","87",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-02-13",,"78","86",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-02-14",,"78","86",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-02-15",,"76","85",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-02-16",,"75","85",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-02-17",,"76",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-02-18",,"77","89",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-02-19",,"78","89",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-02-20",,"78","87","69"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-02-21","0.03","72","87","67"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-02-22","0.47","73","80",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-02-23","0.00","75","80","69"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-02-24",,"76",,"72"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-02-25","0.16","76","83","71"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-02-26","0.01","73","83","67"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-02-27","0.04","73","81","64"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-02-28","0.00","76","83","72"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-03-01",,"78","89",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-03-02",,"78","85","72"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-03-03",,"76","88",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-03-04","1.77","75","88","71"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-03-05","0.08","75","81","71"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-03-06","0.08","76","79","72"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-03-07","0.04","79","89","72"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-03-08","0.01","78","89",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-03-09","0.00","76","83",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-03-10","0.35","68","80","64"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-03-11","0.12","72","77","67"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-03-12","0.04","71","81","65"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-03-13","0.00","68","81",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-03-14",,"72","81",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-03-15",,"76","84",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-03-16",,"77","84",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-03-17","0.12","76","82","72"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-03-18","0.04","74","82",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-03-19","0.00","74","89",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-03-20","0.04","72","89","67"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-03-21","0.00","72","78",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-03-22",,"75","85","64"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-03-23",,"77","87",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-03-24",,"77","87","70"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-03-25",,"77","90","69"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-03-26",,"73","90","66"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-03-27","0.51","68","80","64"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-03-28","0.31","70","78",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-03-29","0.00","71","80",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-03-30",,"73","81","68"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-03-31",,"74","82",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-04-01",,"75","87",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-04-02","0.35","73","87",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-04-03","0.00","69","80",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-04-04",,"69","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-04-05",,"69","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-04-06",,"69","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-04-07",,"70","80",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-04-08",,"69","80",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-04-09",,"70","79",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-04-10",,"70","80",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-04-11",,"71","82",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-04-12",,"70","82",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-04-13",,"70","83",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-04-14",,"70","82",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-04-15",,"69","81","60"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-04-16","0.31","64","78","60"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-04-17","0.01","66","73","61"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-04-18","0.00","67","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-04-19",,"70","80",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-04-20",,"73","80",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-04-21",,"72","83",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-04-22",,"73","83",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-04-23",,"68","83",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-04-24","0.08","67","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-04-25","0.00","68","76","62"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-04-26",,"67","78",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-04-27",,"66","78",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-04-28",,"63","75",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-04-29",,"66","83",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-04-30",,"67","83",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-05-01","0.08","68",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-05-02","0.00","68",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-05-03",,"70","79",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-05-04",,"71","84",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-05-05",,"67","84",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-05-06","0.02","62","71",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-05-07","0.00","63","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-05-08",,"66","78",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-05-09",,"71","84",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-05-10","0.04","68","84",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-05-11","0.79","65","72","62"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-05-12","0.04","65","78",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-05-13","0.00","63","78",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-05-14",,"66",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-05-15",,"64","75",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-05-16",,"66",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-05-17",,"66","75",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-05-18",,"61","73",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-05-19",,"62",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-05-20",,"68","83",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-05-21",,"67","83","61"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-05-22","0.12","64","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-05-23","0.00","64","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-05-24",,"65","78",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-05-25",,"71","90",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-05-26",,"68","90",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-05-27",,"65","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-05-28",,"67","82",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-05-29",,"68","82",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-05-30",,"69","87",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-05-31","0.01","67","87",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-06-01","0.00","71","92",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-06-02","0.04","66","92",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-06-03","0.04","65","73",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-06-04","0.01","72","96",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-06-05","0.00","63",,"55"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-06-06","0.04","58","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-06-07","0.00","57","69",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-06-08",,"59",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-06-09",,"60","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-06-10",,"62","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-06-11",,"57","69",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-06-12",,"55","71",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-06-13",,"58","79",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-06-14",,"59","79",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-06-15",,"64","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-06-16",,"62","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-06-17",,"63","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-06-18",,"63","78",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-06-19",,"64","78",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-06-20",,"57","73",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-06-21",,"56","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-06-22",,"57","73",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-06-23",,"61","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-06-24",,"65","84",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-06-25",,"59","84",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-06-26",,"69",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-06-27","0.12","63","89",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-06-28","0.04","62","70",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-06-29","0.00","62","73",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-06-30",,"63","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-07-01",,"63","81",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-07-02",,"61","81",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-07-03",,"60","78",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-07-04",,"62","79",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-07-05",,"67","92",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-07-06","0.12","56",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-07-07","0.08","55",,"51"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-07-08","0.04","54","63",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-07-09","0.00","55","69","46"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-07-10",,"56","69",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-07-11",,"56","71",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-07-12",,"54","73",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-07-13",,"59","73",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-07-14",,"60","70",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-07-15",,"59","70",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-07-16",,"62","82",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-07-17",,"67","82",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-07-18",,"66","82",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-07-19",,"62","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-07-20",,"61","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-07-21",,"62","73",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-07-22",,"60","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-07-23",,"61","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-07-24",,"60","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-07-25",,"64","80",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-07-26",,"62","80",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-07-27",,"60","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-07-28",,"61","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-07-29",,"61",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-07-30",,"60","79",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-07-31",,"62","81",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-08-01",,"65","81",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-08-02",,"65","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-08-03",,"64","81",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-08-04",,"64","81",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-08-05",,"67","83",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-08-06",,"67","83",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-08-07",,"67","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-08-08",,"68","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-08-09",,"70","87","56"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-08-10",,"67","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-08-11",,"68","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-08-12",,"67","79","59"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-08-13",,"65","79",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-08-14",,"66","78",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-08-15","0.01","64","75",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-08-16","0.12","64","71","60"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-08-17","0.01","65","71",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-08-18","0.00","63","75",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-08-19",,"75","96",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-08-20",,"68","96",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-08-21",,"67","76","62"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2014-08-22","0.16","62","76",
